name,DOI,publication_year,dataset_used,task
medical image segmentation algorithm based on feedback mechanism convolutional neural network,10.1016/j.bspc.2019.101589,2019,BRATS,Brain
postoperative glioma segmentation in ct image using deep feature fusion model guided by multi-sequence mris,10.1007/s00330-019-06441-z,2020,BRATS,Brain
convolutional neural networks,10.1016/b978-0-12-815739-8.00010-9,2020,BRATS,Brain
aresu-net: attention residual u-net for brain tumor segmentation,10.3390/sym12050721,2020,BRATS,Brain
brain tumor segmentation of multi-modality mr images via triple intersecting u-nets,10.1016/j.neucom.2020.09.016,2021,BRATS,Brain
evaluation of multislice inputs to convolutional neural networks for medical image segmentation,10.1002/mp.14391,2020,BRATS,Brain
automated mri based pipeline for segmentation and prediction of grade idh mutation and 1p19q co-deletion in glioma,10.1016/j.compmedimag.2020.101831,2021,BRATS,Brain
machine learning applications to neuroimaging for glioma detection and classification: an artificial intelligence augmented systematic review,10.1016/j.jocn.2021.04.043,2021,BRATS,Brain
a systematic review of federated learning in the healthcare area: from the perspective of data properties and applications,10.3390/app112311191,2021,BRATS,Brain
brain tumor segmentation using de embedded otsu method and neural network,10.1007/s11045-018-0603-3,2019,BRATS,Brain
segmentation of brain tumors using deeplabv3+,10.1007/978-3-030-11726-9_14,2018,BRATS,Brain
an adaptive fuzzy k-nearest neighbor approach for mr brain tumor image classification using parameter free bat optimization algorithm,10.1007/s11042-019-7498-3,2019,BRATS,Brain
brain tumor classification: feature fusion,10.1109/iccisci.2019.8716449,2019,BRATS,Brain
multi-projection deep learning network for segmentation of 3d medical images,10.1016/j.patrec.2019.08.003,2019,BRATS,Brain
assessing the importance of magnetic resonance contrasts using collaborative generative adversarial networks,10.1038/s42256-019-0137-x,2020,BRATS,Brain
artificial intelligence in glioma imaging: challenges and advances,10.1088/1741-2552/ab8131,2019,BRATS,Brain
md-net: multi-scale dilated convolution network for ct images segmentation,10.1007/s11063-020-10230-x,2020,BRATS,Brain
multi-step cascaded networks for brain tumor segmentation,10.1007/978-3-030-46640-4_16,2019,BRATS,Brain
improving the segmentation of magnetic resonance brain images using the lshade optimization algorithm,10.1016/j.bspc.2020.102259,2021,BRATS,Brain
pwd-3dnet: a deep learning-based fully-automated segmentation of multiple structures on temporal bone ct scans,10.1109/tip.2020.3038363,2021,BRATS,Brain
a survey on facial emotion recognition techniques: a state-of-the-art literature review,10.1016/j.ins.2021.10.005,2022,BRATS,Brain
geometry in active learning for binary and multi-class image segmentation,10.1016/j.cviu.2019.01.007,2019,BRATS,Brain
multi-modal brain tumor segmentation using stacked denoising autoencoders,10.1007/978-3-319-30858-6_16,2015,BRATS,Brain
overview of current biomedical image segmentation methods,10.1109/csci.2016.0156,2016,BRATS,Brain
anatomy-guided brain tumor segmentation and classification,10.1007/978-3-319-55524-9_16,2016,BRATS,Brain
a deep learning architecture for brain tumor segmentation in mri images,10.1109/mmsp.2017.8122291,2017,BRATS,Brain
brain tumor segmentation using deep fully convolutional neural networks,10.1007/978-3-319-75238-9_30,2017,BRATS,Brain
3d multi-scale convolutional networks for glioma grading using mr images,10.1109/icip.2018.8451682,2018,BRATS,Brain
mri brain tumor segmentation and analysis using rough-fuzzy c-means and shape based properties,10.1016/j.jksuci.2018.11.001,2022,BRATS,Brain
segmentation of gliomas and prediction of patient overall survival: a simple and fast procedure,10.1007/978-3-030-11726-9_18,2018,BRATS,Brain
a comprehensive review on multi-organs tumor detection based on machine learning,10.1016/j.patrec.2019.12.006,2020,BRATS,Brain
cghf: a computational decision support system for glioma classification using hybrid radiomics- and stationary wavelet-based features,10.1109/access.2020.2989193,2020,BRATS,Brain
fusion based on attention mechanism and context constraint for multi-modal brain tumor segmentation,10.1016/j.compmedimag.2020.101811,2020,BRATS,Brain
evaluation of brain tumor using brain mri with modified-moth-flame algorithm and kapur’s thresholding: a study,10.1007/s12065-020-00539-w,2021,BRATS,Brain
a deep learning-based segmentation method for brain tumor in mr images,10.1109/iccabs.2016.7802771,2016,BRATS,Brain
a novel approach to segmentation and measurement of medical image using level set methods,10.1016/j.mri.2017.02.008,2017,BRATS,Brain
glioma grading based on 3d multimodal convolutional neural network and privileged learning,10.1109/bibm.2017.8217751,2017,BRATS,Brain
3d deep neural network-based brain tumor segmentation using multimodality magnetic resonance sequences,10.1007/978-3-319-75238-9_36,2017,BRATS,Brain
dilated convolutions for brain tumor segmentation in mri scans,10.1007/978-3-319-75238-9_22,2017,BRATS,Brain
deep learning versus classical regression for brain tumor patient survival prediction,10.1007/978-3-030-11726-9_38,2018,BRATS,Brain
multi-planar spatial-convnet for segmentation and survival prediction in brain cancer,10.1007/978-3-030-11726-9_9,2018,BRATS,Brain
ensemble of fully convolutional neural network for brain tumor segmentation from magnetic resonance images,10.1007/978-3-030-11726-9_43,2018,BRATS,Brain
glioma segmentation with cascaded unet,10.1007/978-3-030-11726-9_17,2018,BRATS,Brain
bcefcm_s: bias correction embedded fuzzy c-means with spatial constraint to segment multiple spectral images with intensity inhomogeneities and noises,10.1016/j.sigpro.2019.107347,2020,BRATS,Brain
machine learning applications in imaging analysis for patients with pituitary tumors: a review of the current literature and future directions,10.1007/s11102-019-01026-x,2020,BRATS,Brain
brain mri super-resolution using 3d dilated convolutional encoder–decoder network,10.1109/access.2020.2968395,2020,BRATS,Brain
radiomics may increase the prognostic value for survival in glioblastoma patients when combined with conventional clinical and genetic prognostic models,10.1007/s00330-020-07335-1,2021,BRATS,Brain
recent advances in variational autoencoders with representation learning for biomedical informatics: a survey,10.1109/access.2020.3048309,2021,BRATS,Brain
an improved framework for brain tumor analysis using mri based on yolov2 and convolutional neural network,10.1007/s40747-021-00310-3,2021,BRATS,Brain
canet: context aware network for brain glioma segmentation,10.1109/tmi.2021.3065918,2021,BRATS,Brain
unsupervised brain tumor segmentation using a symmetric-driven adversarial network,10.1016/j.neucom.2021.05.073,2021,BRATS,Brain
an artificial intelligence framework and its bias for brain tumor segmentation: a narrative review,10.1016/j.compbiomed.2022.105273,2022,BRATS,Brain
brain tumor segmentation based on the fusion of deep semantics and edge information in multimodal mri,10.1016/j.inffus.2022.10.022,2022,BRATS,Brain
automatic metastatic brain tumor segmentation for stereotactic radiosurgery applications,10.1088/0031-9155/61/24/8440,2016,BRATS,Brain
multimodal brain tumor segmentation using ensemble of forest method,10.1007/978-3-319-75238-9_14,2017,BRATS,Brain
low and high grade glioma segmentation in multispectral brain mri data,10.2478/ausi-2018-0007,2018,BRATS,Brain
segmenting brain tumors from mri using cascaded multi-modal u-nets,10.1007/978-3-030-11726-9_2,2018,BRATS,Brain
region-of-interest undersampled mri reconstruction: a deep convolutional neural network approach,10.1016/j.mri.2019.07.010,2019,BRATS,Brain
neuroevolutionary based convolutional neural network with adaptive activation functions,10.1016/j.neucom.2019.11.090,2020,BRATS,Brain
saint: spatially aware interpolation network for medical slice synthesis,10.1109/cvpr42600.2020.00777,2020,BRATS,Brain
fostering reproducibility and generalizability in machine learning for clinical prediction modeling in spine surgery,10.1016/j.spinee.2020.10.006,2021,BRATS,Brain
multi-task learning for small brain tumor segmentation from mri,10.3390/app10217790,2020,BRATS,Brain
self-attentive spatial adaptive normalization for cross-modality domain adaptation,10.1109/tmi.2021.3059265,2021,BRATS,Brain
medical image segmentation with limited supervision: a review of deep network models,10.1109/access.2021.3062380,2021,BRATS,Brain
deep learning for segmentation in radiation therapy planning: a review,10.1111/1754-9485.13286,2021,BRATS,Brain
design of deep ensemble classifier with fuzzy decision method for biomedical image classification,10.1016/j.asoc.2021.108178,2021,BRATS,Brain
multi-modal pixelnet for brain tumor segmentation,10.1007/978-3-319-75238-9_26,2017,BRATS,Brain
glioma segmentation using a novel unified algorithm in multimodal mri images,10.1109/access.2018.2807698,2018,BRATS,Brain
brain tumour segmentation from mri using superpixels based spectral clustering,10.1016/j.jksuci.2018.01.009,2018,BRATS,Brain
histogram equalization-based techniques for contrast enhancement of mri brain glioma tumor images: comparative study,10.1109/atsip.2018.8364471,2018,BRATS,Brain
brain tumor segmentation on mr image using k-means and fuzzy-possibilistic clustering,10.1109/iementech.2018.8465390,2018,BRATS,Brain
a fully automatic methodology for mri brain tumour detection and segmentation,10.1080/13682199.2018.1545412,2019,BRATS,Brain
quantifying risk associated with clinical trial termination: a text mining approach,10.1016/j.ipm.2018.11.009,2019,BRATS,Brain
a framework combining dnn and level-set method to segment brain tumor in multi-modalities mr image,10.1007/s00500-019-03778-x,2019,BRATS,Brain
holistic brain tumor screening and classification based on densenet and recurrent neural network,10.1007/978-3-030-11723-8_21,2018,BRATS,Brain
conditional generative adversarial refinement networks for unbalanced medical image semantic segmentation,10.1109/wacv.2019.00200,2019,BRATS,Brain
brainlesion: glioma multiple sclerosis stroke and traumatic brain injuries,10.1007/978-3-319-75238-9,2018,BRATS,Brain
a deep learning for brain tumor mri images semantic segmentation using fcn,10.1109/ccaa.2018.8777675,2018,BRATS,Brain
a hybrid of active contour model and convex hull for automated brain tumor segmentation in multimodal mri,10.1007/s11042-019-08048-4,2019,BRATS,Brain
current research opportunities of image processing and computer vision,10.7494/csci.2019.20.4.3163,2019,BRATS,Brain
a novel systematic approach to diagnose brain tumor using integrated type-ii fuzzy logic and anfis (adaptive neuro-fuzzy inference system) model,10.1007/s00500-019-04635-7,2020,BRATS,Brain
a deep learning approach towards railway safety risk assessment,10.1109/access.2020.2997946,2020,BRATS,Brain
unified generative adversarial networks for multimodal segmentation from unpaired 3d medical images,10.1016/j.media.2020.101731,2020,BRATS,Brain
tunet: end-to-end hierarchical brain tumor segmentation using cascaded networks,10.1007/978-3-030-46640-4_17,2019,BRATS,Brain
deepkeygen: a deep learning-based stream cipher generator for medical image encryption and decryption,10.1109/tnnls.2021.3062754,2021,BRATS,Brain
visual interpretability in 3d brain tumor segmentation network,10.1016/j.compbiomed.2021.104410,2021,BRATS,Brain
fully automated segmentation of brain tumor from multiparametric mri using 3d context deep supervised u‐net,10.1002/mp.15032,2021,BRATS,Brain
multimodal self-supervised learning for medical image analysis,10.1007/978-3-030-78191-0_51,2019,BRATS,Brain
attention res-unet with guided decoder for semantic segmentation of brain tumors,10.1016/j.bspc.2021.103077,2022,BRATS,Brain
deep reinforcement learning in computer vision: a comprehensive survey,10.1007/s10462-021-10061-9,2021,BRATS,Brain
unsupervised brain imaging 3d anomaly detection and segmentation with transformers,10.1016/j.media.2022.102475,2022,BRATS,Brain
image features for brain lesion segmentation using random forests,10.1007/978-3-319-30858-6_11,2015,BRATS,Brain
automated brain tumor segmentation using kernel dictionary learning and superpixel-level features,10.1109/smc.2016.7844622,2016,BRATS,Brain
deep neural network with l2-norm unit for brain lesions detection,10.1007/978-3-319-70093-9_85,2017,BRATS,Brain
deep generative models in the real-world: an open challenge from medical  imaging,10.48550/arxiv.1806.05452,2018,BRATS,Brain
radiomics derived from amino-acid pet and conventional mri in patients with high-grade gliomas,10.23736/s1824-4785.18.03095-9,2018,BRATS,Brain
