name,DOI,publication_year,dataset_used
Multimodal MRI Brain Tumor Image Segmentation Using Sparse Subspace Clustering Algorithm,10.1155/2020/8620403,2020,BRATS
Analysis and Detection of Brain Tumor Using U-Net-Based Deep Learning,10.1007/978-3-030-52243-8_13,2020,BRATS
State-of-the-Art CNN Optimizer for Brain Tumor Segmentation in Magnetic Resonance Images,10.3390/brainsci10070427,2020,BRATS
Advances on Tumor Image Segmentation Based on Artificial Neural Network,10.4236/jbm.2020.87006,2020,BRATS
Deep Learning for Neuroimaging Segmentation with a Novel Data Augmentation Strategy,10.1109/embc44109.2020.9176537,2020,BRATS
Deep Volumetric Segmentation of Murine Cochlear Compartments from Micro-Computed Tomography Images,10.1109/embc44109.2020.9176596,2020,BRATS
Fractional Crank-Nicolson finite difference method for benign brain tumor detection and segmentation,10.1016/j.bspc.2020.102002,2020,BRATS
Optimization driven Deep Convolution Neural Network for brain tumor classification,10.1016/j.bbe.2020.05.009,2020,BRATS
Cascaded Volumetric Fully Convolutional Networks for Whole-Heart and Great Vessel 3D segmentation,10.1016/j.future.2020.02.055,2020,BRATS
Brain extraction on MRI scans in presence of diffuse glioma: Multi-institutional performance evaluation of deep learning methods and robust modality-agnostic training,10.1016/j.neuroimage.2020.117081,2020,BRATS
Suggestive Annotation of Brain Tumour Images with Gradient-guided  Sampling,10.48550/arxiv.2006.14984,2020,BRATS
Region-of-interest guided Supervoxel Inpainting for Self-supervision,10.48550/arxiv.2006.15186,2020,BRATS
Characterization of serial hyperpolarized 13C metabolic imaging in patients with glioma,10.1016/j.nicl.2020.102323,None,BRATS
DeepNeuro: an open-source deep learning toolbox for neuroimaging,10.1007/s12021-020-09477-5,2020,BRATS
Calibrated Adversarial Refinement for Stochastic Semantic Segmentation,10.48550/arxiv.2006.13144,2020,BRATS
Dense anatomical annotation of slit-lamp images improves the performance of deep learning for the diagnosis of ophthalmic disorders,10.1038/s41551-020-0577-y,2020,BRATS
Generating Annotated High-Fidelity Images Containing Multiple Coherent  Objects,10.48550/arxiv.2006.12150,2020,BRATS
Glioma Classification Using Deep Radiomics,10.1007/s42979-020-00214-y,2020,BRATS
Combining analysis of multi-parametric MR images into a convolutional neural network: Precise target delineation for vestibular schwannoma treatment planning,10.1016/j.artmed.2020.101911,2020,BRATS
BAGLS a multihospital Benchmark for Automatic Glottis Segmentation,10.1038/s41597-020-0526-3,None,BRATS
Adaptive feature recombination and recalibration for semantic  segmentation with Fully Convolutional Networks,10.48550/arxiv.2006.11193,2020,BRATS
DDeep3M: Docker-powered deep learning for biomedical image segmentation,10.1016/j.jneumeth.2020.108804,2020,BRATS
A Nested U-Net Approach for Brain Tumour Segmentation,10.1109/melecon48756.2020.9140550,2020,BRATS
Magnetic Resonance Images Based Brain Tumor Segmentation- A critical survey,10.1109/icoei48184.2020.9143045,2020,BRATS
Gaussian hybrid fuzzy clustering and radial basis neural network for automatic brain tumor classification in MRI images,10.1007/s12065-020-00433-5,2020,BRATS
Generalization of deep learning models for ultra-low-count amyloid PET/MRI using transfer learning,10.1007/s00259-020-04897-6,2020,BRATS
SAINT: Spatially Aware Interpolation NeTwork for Medical Slice Synthesis,10.1109/cvpr42600.2020.00777,2020,BRATS
Iteratively-Refined Interactive 3D Medical Image Segmentation with Multi-Agent Reinforcement Learning,10.1109/cvpr42600.2020.00941,2020,BRATS
Frequency Domain Compact 3D Convolutional Neural Networks,10.1109/cvpr42600.2020.00171,2020,BRATS
Synthetic Learning: Learn from Distributed Asynchronized Discriminator GAN without Sharing Medical Image Data,10.1109/cvpr42600.2020.01387,2020,BRATS
Pseudo-healthy synthesis with pathology disentanglement and adversarial learning,10.1016/j.media.2020.101719,2020,BRATS
Segmentation of medical images for the extraction of brain tumors: A comparative study between the Hidden Markov and Deep Learning approaches,10.1109/iscv49265.2020.9204319,2020,BRATS
Bat Algorithm Aided System to Extract Tumor in Flair/T2 Modality Brain MRI Slices,10.1007/978-981-15-5097-3_9,2020,BRATS
Stochastic Segmentation Networks: Modelling Spatially Correlated  Aleatoric Uncertainty,10.48550/arxiv.2006.06015,2020,BRATS
Reinforced Redetection of Landmark in Pre- and Post-operative Brain Scan Using Anatomical Guidance for Image Alignment,10.1007/978-3-030-50120-4_8,2020,BRATS
Brain Tumor Classification Using Deep Learning,10.1007/978-981-15-4112-4_8,2020,BRATS
A Modified AUC for Training Convolutional Neural Networks: Taking  Confidence into Account,10.48550/arxiv.2006.04836,2020,BRATS
Comparative Study of various techniques using Deep Learning for Brain Tumor Detection,10.1109/incet49848.2020.9154030,2020,BRATS
Rubik’s Cube+: A self-supervised feature learning framework for 3D medical image analysis,10.1016/j.media.2020.101746,2020,BRATS
Radiomics in neuro-oncology: Basics workflow and applications,10.1016/j.ymeth.2020.06.003,2020,BRATS
3D Self-Supervised Methods for Medical Imaging,10.48550/arxiv.2006.03829,2020,BRATS
Neuropsychiatric Disease Classification Using Functional Connectomics --  Results of the Connectomics in NeuroImaging Transfer Learning Challenge,10.48550/arxiv.2006.03611,2020,BRATS
Unified generative adversarial networks for multimodal segmentation from unpaired 3D medical images,10.1016/j.media.2020.101731,2020,BRATS
Integrated Biophysical Modeling and Image Analysis: Application to Neuro-Oncology,10.1146/annurev-bioeng-062117-121105,2020,BRATS
Brain Tumor Segmentation from Multi-Spectral MRI Data Using Cascaded Ensemble Learning*,10.1109/sose50414.2020.9130550,2020,BRATS
Radiogenomics model for overall survival prediction of glioblastoma,10.1007/s11517-020-02179-9,None,BRATS
Radiomics for precision medicine: Current challenges future prospects and the proposal of a new framework,10.1016/j.ymeth.2020.05.022,2020,BRATS
Visual Perception Enabled Industry Intelligence: State of the Art Challenges and Prospects,10.1109/tii.2020.2998818,2020,BRATS
A Fully Automated Deep Learning Network for Brain Tumor Segmentation,10.18383/j.tom.2019.00026,2020,BRATS
MRI brain tumor segmentation: A forthright image processing approach,10.11591/eei.v9i3.2063,2020,BRATS
M2Net: Multi-modal Multi-channel Network for Overall Survival Time  Prediction of Brain Tumor Patients,10.48550/arxiv.2006.10135,2020,BRATS
MRI-BASED DEEP LEARNING METHOD FOR DETERMINING METHYLATION STATUS OF THE O6-METHYLGUANINE–DNA METHYLTRANSFERASE PROMOTER OUTPERFORMS TISSUE BASED METHODS IN BRAIN GLIOMAS,10.1101/2020.05.30.124230,2020,BRATS
A Review on End-To-End Methods for Brain Tumor Segmentation and Overall  Survival Prediction,10.48550/arxiv.2006.01632,2020,BRATS
AI in Medical Imaging Informatics: Current Challenges and Future Directions,10.1109/jbhi.2020.2991043,2020,BRATS
Arbitrary Scale Super-Resolution for Brain MRI Images,10.1007/978-3-030-49161-1_15,2020,BRATS
Synthetic Learning: Learn From Distributed Asynchronized Discriminator  GAN Without Sharing Medical Image Data,10.48550/arxiv.2006.00080,2020,BRATS
Detecting Scatteredly-Distributed Small andCritically Important  Objects in 3D OncologyImaging via Decision Stratification,10.48550/arxiv.2005.13705,2020,BRATS
Bayesian Generative Models for Knowledge Transfer in MRI Semantic  Segmentation Problems,10.48550/arxiv.2005.12639,2020,BRATS
A reliable ensemble-based classification framework for glioma brain tumor segmentation,10.1007/s11760-020-01699-z,2020,BRATS
Automated MRI based pipeline for glioma segmentation and prediction of  grade IDH mutation and 1p19q co-deletion,10.48550/arxiv.2005.11965,2020,BRATS
Bayesian Conditional GAN for MRI Brain Image Synthesis,10.48550/arxiv.2005.11875,2020,BRATS
Accelerating Towards Larger Deep Learning Models and Datasets – A System Platform View Point,10.1109/ipdpsw50202.2020.00169,2020,BRATS
Deep Multi-Scale 3D Convolutional Neural Network (CNN) for MRI Gliomas Brain Tumor Classification,10.1007/s10278-020-00347-9,2020,BRATS
Longitudinal Disconnection Tractograms to Investigate the Functional Consequences of White Matter Damage: An Automated Pipeline,10.1111/jon.12713,2020,BRATS
Skull-Stripping of Glioblastoma MRI Scans Using 3D Deep Learning,10.1007/978-3-030-46640-4_6,2020,BRATS
T-Net: Nested encoder–decoder architecture for the main vessel segmentation in coronary angiography,10.1016/j.neunet.2020.05.002,2020,BRATS
Evaluating White Matter Lesion Segmentations with Refined Sørensen-Dice Analysis,10.1038/s41598-020-64803-w,2020,BRATS
Automatic Classification of Brain Tumor Types with the MRI Scans and Histopathology Images,10.1007/978-3-030-46643-5_35,2020,BRATS
Brain Tumor Classification Using 3D Convolutional Neural Network,10.1007/978-3-030-46643-5_33,2020,BRATS
Encoder-Decoder Network for Brain Tumor Segmentation on Multi-sequence MRI,10.1007/978-3-030-46643-5_29,2020,BRATS
Automatic Segmentation of Brain Tumor from 3D MR Images Using SegNet U-Net and PSP-Net,10.1007/978-3-030-46643-5_22,2020,BRATS
Brain Tumor Classification with Tumor Segmentations and a Dual Path Residual Convolutional Neural Network from MRI and Pathology Images,10.1007/978-3-030-46643-5_36,2020,BRATS
Multimodal Segmentation with MGF-Net and the Focal Tversky Loss Function,10.1007/978-3-030-46643-5_18,2020,BRATS
The Tumor Mix-Up in 3D Unet for Glioma Segmentation,10.1007/978-3-030-46643-5_26,2020,BRATS
Multimodal Brain Tumor Segmentation with Normal Appearance Autoencoder,10.1007/978-3-030-46643-5_31,2020,BRATS
Multimodal Brain Tumor Segmentation and Survival Prediction Using Hybrid Machine Learning,10.1007/978-3-030-46643-5_7,2020,BRATS
Brain Tumor Segmentation Based on 3D Residual U-Net,10.1007/978-3-030-46643-5_21,2020,BRATS
Brain Tumor Synthetic Segmentation in 3D Multimodal MRI Scans,10.1007/978-3-030-46640-4_15,2020,BRATS
An Ensemble of 2D Convolutional Neural Network for 3D Brain Tumor Segmentation,10.1007/978-3-030-46640-4_34,2020,BRATS
Multi-resolution 3D CNN for MRI Brain Tumor Segmentation and Survival Prediction,10.1007/978-3-030-46640-4_21,2020,BRATS
Brain Tumor Segmentation Using 3D Convolutional Neural Network,10.1007/978-3-030-46643-5_19,2020,BRATS
Brain Tumor Segmentation with Cascaded Deep Convolutional Neural Network,10.1007/978-3-030-46643-5_9,2020,BRATS
Overall Survival Prediction Using Conventional MRI Features,10.1007/978-3-030-46643-5_24,2020,BRATS
Robust Semantic Segmentation of Brain Tumor Regions from 3D MRIs,10.1007/978-3-030-46643-5_8,2020,BRATS
3D Deep Residual Encoder-Decoder CNNS with Squeeze-and-Excitation for Brain Tumor Segmentation,10.1007/978-3-030-46643-5_23,2020,BRATS
Improving Brain Tumor Segmentation with Multi-direction Fusion and Fine Class Prediction,10.1007/978-3-030-46640-4_33,2020,BRATS
Multidimensional and Multiresolution Ensemble Networks for Brain Tumor Segmentation,10.1007/978-3-030-46643-5_14,2020,BRATS
ONCOhabitats Glioma Segmentation Model,10.1007/978-3-030-46640-4_28,2020,BRATS
A Baseline for Predicting Glioblastoma Patient Survival Time with Classical Statistical Models and Primitive Features Ignoring Image Information,10.1007/978-3-030-46640-4_24,2020,BRATS
Triplanar Ensemble of 3D-to-2D CNNs with Label-Uncertainty for Brain Tumor Segmentation,10.1007/978-3-030-46640-4_36,2020,BRATS
Hybrid Labels for Brain Tumor Segmentation,10.1007/978-3-030-46643-5_15,2020,BRATS
Knowledge Distillation for Brain Tumor Segmentation,10.1007/978-3-030-46643-5_32,2020,BRATS
Brain Tumor Segmentation and Survival Prediction Using 3D Attention UNet,10.1007/978-3-030-46640-4_25,2020,BRATS
Bag of Tricks for 3D MRI Brain Tumor Segmentation,10.1007/978-3-030-46640-4_20,2020,BRATS
Memory Efficient Brain Tumor Segmentation Using an Autoencoder-Regularized U-Net,10.1007/978-3-030-46640-4_37,2020,BRATS
Deep Learning for Brain Tumor Segmentation in Radiosurgery: Prospective Clinical Evaluation,10.1007/978-3-030-46640-4_12,2020,BRATS
Multi-step Cascaded Networks for Brain Tumor Segmentation,10.1007/978-3-030-46640-4_16,2020,BRATS
Improving Brain Tumor Segmentation in Multi-sequence MR Images Using Cross-Sequence MR Image Generation,10.1007/978-3-030-46643-5_3,2020,BRATS
Multi-task Learning for Brain Tumor Segmentation,10.1007/978-3-030-46640-4_31,2020,BRATS
Optimization with Soft Dice Can Lead to a Volumetric Bias,10.1007/978-3-030-46640-4_9,2020,BRATS
A Multi-path Decoder Network for Brain Tumor Segmentation,10.1007/978-3-030-46643-5_25,2020,BRATS
Two-Step U-Nets for Brain Tumor Segmentation and Random Forest with Radiomics for Survival Time Prediction,10.1007/978-3-030-46640-4_19,2020,BRATS
Two-Stage Cascaded U-Net: 1st Place Solution to BraTS Challenge 2019 Segmentation Task,10.1007/978-3-030-46640-4_22,2020,BRATS
Multi-branch Learning Framework with Different Receptive Fields Ensemble for Brain Tumor Segmentation,10.1007/978-3-030-46643-5_27,2020,BRATS
Brain Tumor Segmentation and Survival Prediction,10.1007/978-3-030-46640-4_32,2020,BRATS
Aggregating Multi-scale Prediction Based on 3D U-Net in Brain Tumor Segmentation,10.1007/978-3-030-46640-4_14,2020,BRATS
3D U-Net Based Brain Tumor Segmentation and Survival Days Prediction,10.1007/978-3-030-46640-4_13,2020,BRATS
Global and Local Multi-scale Feature Fusion Enhancement for Brain Tumor Segmentation and Pancreas Segmentation,10.1007/978-3-030-46640-4_8,2020,BRATS
Automatic Brain Tumour Segmentation and Biophysics-Guided Survival Prediction,10.1007/978-3-030-46643-5_6,2020,BRATS
Convolutional 3D to 2D Patch Conversion for Pixel-Wise Glioma Segmentation in MRI Scans,10.1007/978-3-030-46640-4_1,2020,BRATS
Domain Knowledge Based Brain Tumor Segmentation and Overall Survival Prediction,10.1007/978-3-030-46643-5_28,2020,BRATS
Unsupervised anomaly localization using VAE and beta-VAE,10.48550/arxiv.2005.10686,2020,BRATS
