name,DOI,publication_year,dataset_used,task
None,10.1016/j.compmedimag.2020.101828,2020,BRATS,Brain
None,10.1016/j.compmedimag.2020.101842,2021,BRATS,Brain
None,10.1016/j.crad.2020.07.036,2020,BRATS,Brain
None,10.1016/j.ejrad.2020.109429,2021,BRATS,Brain
None,10.1016/j.future.2020.02.055,2020,BRATS,Brain
None,10.1016/j.inffus.2016.10.003,2017,BRATS,Brain
None,10.1016/j.ins.2015.10.018,2016,BRATS,Brain
None,10.1016/j.jneumeth.2019.108575,2020,BRATS,Brain
None,10.1016/j.jneumeth.2020.108804,2020,BRATS,Brain
None,10.1016/j.jvcir.2018.10.021,2018,BRATS,Brain
None,10.1016/j.matpr.2020.06.548,2021,BRATS,Brain
None,10.1016/j.matpr.2020.06.548,2020,BRATS,Brain
None,10.1016/j.matpr.2020.06.548,2021,BRATS,Brain
None,10.1016/j.matpr.2020.06.548,2020,BRATS,Brain
None,10.1016/j.media.2017.12.009,2018,BRATS,Brain
None,10.1016/j.media.2019.101539,2019,BRATS,Brain
None,10.1016/j.media.2020.101692,2020,BRATS,Brain
None,10.1016/j.media.2020.101693,2020,BRATS,Brain
None,10.1016/j.media.2020.101719,2020,BRATS,Brain
None,10.1016/j.media.2020.101746,2020,BRATS,Brain
None,10.1016/j.media.2020.101796,2020,BRATS,Brain
None,10.1016/j.neucom.2017.12.032,2018,BRATS,Brain
None,10.1016/j.neucom.2020.10.031,2020,BRATS,Brain
None,10.1016/j.neunet.2019.08.025,2020,BRATS,Brain
None,10.1016/j.neuroimage.2016.12.064,2017,BRATS,Brain
None,10.1016/j.nicl.2016.09.021,2016,BRATS,Brain
None,10.1016/j.nicl.2017.06.016,2017,BRATS,Brain
None,10.1016/j.phro.2020.06.006,2020,BRATS,Brain
None,10.1016/j.radonc.2020.10.002,2020,BRATS,Brain
None,10.1016/b978-0-12-813087-2.00010-5,2018,BRATS,Brain
None,10.1007/978-981-15-7804-5_35,2020,BRATS,Brain
None,10.1007/s10772-020-09782-z,2021,BRATS,Brain
None,10.1016/j.artmed.2019.101769,2020,BRATS,Brain
None,10.1016/j.bspc.2019.101648,2020,BRATS,Brain
None,10.1016/j.bspc.2019.101841,2020,BRATS,Brain
None,10.1016/j.cmpb.2018.01.025,2018,BRATS,Brain
None,10.1016/j.cmpb.2018.05.031,2018,BRATS,Brain
None,10.1016/j.cmpb.2019.05.015,2019,BRATS,Brain
None,10.1016/j.cogsys.2019.10.002,2020,BRATS,Brain
None,10.1016/j.compbiomed.2019.03.014,2019,BRATS,Brain
None,10.1016/j.compmedimag.2014.06.001,2015,BRATS,Brain
None,10.1016/j.cviu.2016.03.007,2016,BRATS,Brain
None,10.1016/j.cviu.2016.06.001,2016,BRATS,Brain
None,10.1016/j.ejmp.2020.09.007,2020,BRATS,Brain
None,10.1016/j.eswa.2018.06.041,2018,BRATS,Brain
None,10.1016/j.eswa.2020.114262,2020,BRATS,Brain
None,10.1016/j.future.2018.04.065,2018,BRATS,Brain
None,10.1016/j.ijmedinf.2019.05.002,2019,BRATS,Brain
None,10.1016/j.jiph.2020.06.033,2020,BRATS,Brain
None,10.1016/j.jksuci.2018.11.001,2018,BRATS,Brain
None,10.1016/j.media.2016.10.004,2017,BRATS,Brain
None,10.1016/j.media.2017.10.002,2018,BRATS,Brain
None,10.1016/j.media.2018.08.004,2018,BRATS,Brain
None,10.1016/j.media.2019.04.014,2019,BRATS,Brain
None,10.1016/j.media.2020.101833,2021,BRATS,Brain
None,10.1016/j.media.2020.101895,2021,BRATS,Brain
None,10.1016/j.mri.2019.05.037,2019,BRATS,Brain
None,10.1016/j.neucom.2018.05.112,2018,BRATS,Brain
None,10.1016/j.neucom.2019.01.103,2019,BRATS,Brain
None,10.1016/j.neucom.2020.03.097,2020,BRATS,Brain
None,10.1016/j.neucom.2020.09.016,2021,BRATS,Brain
None,10.1016/j.neuroimage.2018.03.001,2018,BRATS,Brain
None,10.1016/j.neuroimage.2020.116620,2020,BRATS,Brain
None,10.1016/j.neuroscience.2018.12.028,2019,BRATS,Brain
None,10.1016/j.patcog.2018.05.014,2018,BRATS,Brain
None,10.1016/j.patrec.2019.11.017,2020,BRATS,Brain
None,10.1016/j.patrec.2019.12.006,2020,BRATS,Brain
None,10.1007/s11042-020-10122-1,2020,BRATS,Brain
None,10.1016/b978-0-12-816718-2.00011-7,2019,BRATS,Brain
None,10.1016/b978-0-12-821259-2.00006-5,2021,BRATS,Brain
None,10.1016/j.artmed.2016.08.004,2016,BRATS,Brain
None,10.1016/j.bbe.2019.06.002,2019,BRATS,Brain
None,10.1016/j.cmpb.2020.105395,2020,BRATS,Brain
None,10.1016/j.cogsys.2019.09.007,2019,BRATS,Brain
None,10.1016/j.compmedimag.2019.02.001,2019,BRATS,Brain
None,10.1016/j.compmedimag.2020.101770,2020,BRATS,Brain
None,10.1016/j.cviu.2019.01.007,2019,BRATS,Brain
None,10.1016/j.diii.2019.02.001,2019,BRATS,Brain
None,10.1016/j.ejmp.2018.03.012,2018,BRATS,Brain
None,10.1007/978-3-030-59719-1_47,2020,BRATS,Brain
None,10.1007/978-3-030-59719-1_49,2020,BRATS,Brain
None,10.1007/978-3-030-59719-1_51,2020,BRATS,Brain
None,10.1007/978-3-030-59728-3_71,2020,BRATS,Brain
None,10.1007/978-3-030-59861-7_2,2020,BRATS,Brain
None,10.1007/978-3-030-59861-7_35,2020,BRATS,Brain
None,10.1007/978-3-030-59861-7_54,2020,BRATS,Brain
None,10.1007/978-3-030-59861-7_58,2020,BRATS,Brain
None,10.1007/978-981-15-5679-1_62,2020,BRATS,Brain
None,10.1007/978-981-15-5679-1_65,2020,BRATS,Brain
None,10.1007/978-981-15-5679-1_66,2020,BRATS,Brain
None,10.1007/978-981-15-5679-1_70,2020,BRATS,Brain
None,10.1148/ryai.2020190103,2020,BRATS,Brain
None,10.23919/eusipco.2019.8902767,2019,BRATS,Brain
None,10.1007/978-981-15-6840-4_27,2020,BRATS,Brain
None,10.1007/978-981-15-7078-0_34,2020,BRATS,Brain
None,10.1038/s41746-020-00323-1,2020,BRATS,Brain
None,10.1101/19011908,2019,BRATS,Brain
None,10.1007/978-3-030-62554-2_1,2020,BRATS,Brain
None,10.3233/xst-200684,2020,BRATS,Brain
None,10.1007/978-981-15-6141-2_2,2020,BRATS,Brain
None,10.1007/978-981-15-6321-8_14,2020,BRATS,Brain
None,10.1016/j.ultrasmedbio.2019.12.014,2020,BRATS,Brain
None,10.1016/s1470-2045(19)30098-1,2019,BRATS,Brain
None,10.1016/s2589-7500(20)30085-6,2020,BRATS,Brain
None,10.1002/ett.4170,2020,BRATS,Brain
None,10.1038/s41467-020-19449-7,2020,BRATS,Brain
None,10.1038/s41592-020-01008-z,2020,BRATS,Brain
None,10.1038/s41598-020-74419-9,2020,BRATS,Brain
None,10.1002/ima.22532,2020,BRATS,Brain
None,10.1063/5.0032275,2020,BRATS,Brain
None,10.1080/02688697.2020.1866163,2020,BRATS,Brain
None,10.1002/mp.14391,2020,BRATS,Brain
None,10.1002/mp.14556,2020,BRATS,Brain
None,10.1088/1742-6596/1693/1/012135,2020,BRATS,Brain
None,10.1088/1742-6596/1712/1/012016,2020,BRATS,Brain
None,10.1093/bib/bbaa310,2020,BRATS,Brain
None,10.1093/brain/awaa277,2020,BRATS,Brain
None,10.1101/2020.02.18.20018531,2020,BRATS,Brain
None,10.1101/2020.05.30.124230,2020,BRATS,Brain
None,10.1007/978-3-030-58583-9_11,2020,BRATS,Brain
None,10.1007/978-3-030-63830-6_10,2020,BRATS,Brain
None,10.1007/978-3-030-63830-6_15,2020,BRATS,Brain
None,10.1007/978-3-030-66843-3_11,2020,BRATS,Brain
None,10.1007/978-3-030-66843-3_13,2020,BRATS,Brain
None,10.1007/978-3-030-66843-3_20,2020,BRATS,Brain
None,10.1007/978-3-030-66843-3_23,2020,BRATS,Brain
None,10.1007/978-3-030-66843-3_25,2020,BRATS,Brain
None,10.17946/jrst.2020.43.3.195,2020,BRATS,Brain
None,10.2174/1573405615666190808105746,2019,BRATS,Brain
None,10.23919/date48585.2020.9116288,2020,BRATS,Brain
None,10.3174/ajnr.a6875,2020,BRATS,Brain
None,10.3233/jifs-192005,2020,BRATS,Brain
None,10.3348/jksr.2020.0150,2020,BRATS,Brain
None,10.3390/app11020564,2021,BRATS,Brain
None,10.3390/brainsci10070427,2020,BRATS,Brain
None,10.3390/healthcare9010054,2021,BRATS,Brain
None,10.3390/jimaging6110121,2020,BRATS,Brain
None,10.3390/jpm10040224,2020,BRATS,Brain
None,10.3390/sym12081256,2020,BRATS,Brain
None,10.1016/j.ymeth.2020.10.004,2020,BRATS,Brain
None,10.1016/j.ymeth.2020.05.022,2020,BRATS,Brain
None,10.1016/j.ymeth.2020.06.003,2020,BRATS,Brain
None,10.1007/s12065-020-00539-w,2021,BRATS,Brain
None,10.1007/s12065-020-00540-3,2021,BRATS,Brain
None,10.1007/s12650-020-00724-0,2021,BRATS,Brain
None,10.1016/b978-0-12-817133-2.00009-4,2020,BRATS,Brain
None,10.1016/j.asoc.2016.10.032,2017,BRATS,Brain
None,10.1016/j.bbe.2019.02.002,2019,BRATS,Brain
None,10.1016/j.bbe.2020.03.003,2020,BRATS,Brain
None,10.1016/j.bspc.2017.07.007,2018,BRATS,Brain
None,10.1016/j.bspc.2019.101641,2020,BRATS,Brain
None,10.1016/j.bspc.2020.102259,2021,BRATS,Brain
None,10.1016/j.cmpb.2018.04.004,2018,BRATS,Brain
None,10.1016/j.cmpb.2020.105809,2021,BRATS,Brain
None,10.1016/j.compbiomed.2018.05.018,2018,BRATS,Brain
None,10.1016/j.compeleceng.2016.03.008,2016,BRATS,Brain
None,10.1016/j.compmedimag.2020.101801,2020,BRATS,Brain
None,10.1016/j.compmedimag.2020.101811,2020,BRATS,Brain
None,10.1016/j.cryobiol.2018.09.003,2018,BRATS,Brain
None,10.1016/j.cviu.2018.01.006,2018,BRATS,Brain
None,10.1016/j.inffus.2018.09.009,2019,BRATS,Brain
None,10.1016/j.irbm.2018.01.004,2018,BRATS,Brain
None,10.1016/j.jneumeth.2019.05.009,2019,BRATS,Brain
None,10.1016/j.jvcir.2018.11.047,2019,BRATS,Brain
None,10.1016/j.jvcir.2020.102964,2021,BRATS,Brain
None,10.1016/j.knosys.2020.105596,2020,BRATS,Brain
None,10.1016/j.media.2016.07.009,2017,BRATS,Brain
None,10.1016/j.media.2019.03.005,2019,BRATS,Brain
None,10.1016/j.media.2020.101731,2020,BRATS,Brain
None,10.1016/j.mehy.2020.109705,2020,BRATS,Brain
None,10.1016/j.mri.2017.02.008,2017,BRATS,Brain
None,10.1016/j.mri.2018.11.014,2019,BRATS,Brain
None,10.1016/j.mri.2019.04.012,2019,BRATS,Brain
None,10.1016/j.mri.2019.07.010,2019,BRATS,Brain
None,10.1016/j.neucom.2016.09.051,2017,BRATS,Brain
None,10.1016/j.neucom.2018.11.103,2019,BRATS,Brain
None,10.1016/j.neucom.2019.11.090,2020,BRATS,Brain
None,10.1016/j.neuroimage.2020.117081,2020,BRATS,Brain
None,10.1016/j.neuroimage.2020.117368,2020,BRATS,Brain
None,10.3389/fncom.2020.00010,2020,BRATS,Brain
None,10.3389/fncom.2020.00017,2020,BRATS,Brain
None,10.1007/978-3-030-32486-5_8,2019,BRATS,Brain
None,10.1007/978-3-030-32689-0_9,2019,BRATS,Brain
None,10.1007/978-3-030-32692-0_10,2019,BRATS,Brain
None,10.1007/978-3-030-32692-0_66,2019,BRATS,Brain
None,10.1007/978-3-030-33128-3_2,2020,BRATS,Brain
None,10.1002/acm2.12795,2019,BRATS,Brain
None,10.1049/iet-ipr.2018.5949,2020,BRATS,Brain
None,10.1049/iet-ipr.2018.6615,2020,BRATS,Brain
None,10.1049/iet-ipr.2019.0157,2019,BRATS,Brain
None,10.3389/fnins.2020.00125,2020,BRATS,Brain
None,10.3389/fnins.2020.00282,2020,BRATS,Brain
None,10.3389/fnins.2020.00350,2020,BRATS,Brain
None,10.1111/jon.12713,2020,BRATS,Brain
None,10.1088/1742-6596/1497/1/012009,2020,BRATS,Brain
None,10.1148/radiol.2020200819,2020,BRATS,Brain
None,10.2196/preprints.19805,2020,BRATS,Brain
None,10.1007/s10278-020-00347-9,2020,BRATS,Brain
None,10.1007/s12032-020-01374-w,2020,BRATS,Brain
None,10.3233/xst-200650,2020,BRATS,Brain
None,10.3389/fncom.2020.00025,2020,BRATS,Brain
None,10.3389/fncom.2020.00032,2020,BRATS,Brain
None,10.1007/s11760-020-01699-z,2020,BRATS,Brain
None,10.1007/s00066-020-01626-8,2020,BRATS,Brain
None,10.3390/app10093280,2020,BRATS,Brain
None,10.3390/app10103429,2020,BRATS,Brain
None,10.1371/journal.pone.0228972,2020,BRATS,Brain
None,10.1186/s13014-020-01553-z,2020,BRATS,Brain
None,10.1145/3329784,2019,BRATS,Brain
None,10.1007/s11063-020-10230-x,2020,BRATS,Brain
None,10.1007/978-981-15-0947-6_48,2020,BRATS,Brain
None,10.1038/s41598-020-63242-x,2020,BRATS,Brain
None,10.1038/s41598-020-64803-w,2020,BRATS,Brain
None,10.1097/rli.0000000000000647,2020,BRATS,Brain
None,10.1007/s11548-020-02186-z,2020,BRATS,Brain
None,10.1002/mp.14168,2020,BRATS,Brain
None,10.4018/978-1-5225-5294-9.ch011,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_1,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_12,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_13,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_14,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_15,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_16,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_17,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_18,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_19,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_20,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_21,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_22,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_23,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_24,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_25,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_26,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_27,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_28,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_29,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_31,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_32,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_33,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_34,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_35,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_36,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_37,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_6,2020,BRATS,Brain
None,10.1007/978-3-030-46640-4_9,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_1,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_10,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_12,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_13,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_14,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_15,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_16,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_17,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_18,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_19,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_2,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_20,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_21,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_22,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_23,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_24,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_25,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_26,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_27,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_28,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_3,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_30,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_31,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_32,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_33,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_35,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_36,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_4,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_5,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_6,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_7,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_8,2020,BRATS,Brain
None,10.1007/978-3-030-46643-5_9,2020,BRATS,Brain
None,10.1007/978-3-030-47436-2_31,2020,BRATS,Brain
None,10.1007/978-981-13-5859-3_7,2019,BRATS,Brain
None,10.1007/978-981-13-6459-4_17,2019,BRATS,Brain
None,10.1007/978-981-13-8578-0_26,2019,BRATS,Brain
None,10.1007/978-981-13-8950-4_27,2019,BRATS,Brain
None,10.1007/978-981-13-8969-6_6,2019,BRATS,Brain
None,10.1007/978-981-13-9282-5_71,2019,BRATS,Brain
None,10.1007/978-981-13-9939-8_20,2019,BRATS,Brain
None,10.1108/ijicc-04-2019-0031,2019,BRATS,Brain
None,10.1108/ijicc-11-2016-0051,2017,BRATS,Brain
None,10.4018/ijncr.2018040102,2018,BRATS,Brain
None,10.4018/ijssci.2017100103,2017,BRATS,Brain
None,10.1117/1.jmi.4.3.034001,2017,BRATS,Brain
None,10.1117/1.jmi.4.4.041311,2017,BRATS,Brain
None,10.1117/1.jmi.5.1.015006,2018,BRATS,Brain
None,10.1117/1.jmi.6.2.024005,2019,BRATS,Brain
None,10.1117/1.jmi.6.2.024501,2019,BRATS,Brain
None,10.1117/1.jmi.6.3.034001,2019,BRATS,Brain
None,10.1117/1.jmi.6.3.034002,2019,BRATS,Brain
None,10.1117/12.2216814,2016,BRATS,Brain
None,10.1117/12.2254034,2017,BRATS,Brain
None,10.1117/12.2254496,2017,BRATS,Brain
None,10.1117/12.2255580,2017,BRATS,Brain
None,10.1117/12.2255609,2017,BRATS,Brain
None,10.1117/12.2255696,2017,BRATS,Brain
None,10.1117/12.2255848,2017,BRATS,Brain
None,10.1117/12.2268694,2017,BRATS,Brain
None,10.1117/12.2292930,2018,BRATS,Brain
None,10.1117/12.2293044,2018,BRATS,Brain
None,10.1117/12.2293394,2018,BRATS,Brain
None,10.1117/12.2293941,2018,BRATS,Brain
None,10.1117/12.2302775,2018,BRATS,Brain
None,10.1117/12.2315704,2018,BRATS,Brain
None,10.1117/12.2512215,2019,BRATS,Brain
None,10.1117/12.2512576,2019,BRATS,Brain
None,10.1117/12.2512620,2019,BRATS,Brain
None,10.1117/12.2514000,2019,BRATS,Brain
None,10.1117/12.2515588,2019,BRATS,Brain
None,10.1117/12.2522848,2019,BRATS,Brain
None,10.1117/12.2523220,2019,BRATS,Brain
None,10.1145/3126908.3126930,2017,BRATS,Brain
None,10.1145/3194480.3194494,2018,BRATS,Brain
None,10.1145/3277104.3278311,2018,BRATS,Brain
None,10.1145/3301506.3301525,2018,BRATS,Brain
None,10.1145/3314367.3314384,2019,BRATS,Brain
None,10.1146/annurev-biodatasci-072018-021237,2019,BRATS,Brain
None,10.1148/radiol.2018181928,2019,BRATS,Brain
None,10.1148/radiol.2019190613,2019,BRATS,Brain
None,10.1148/rg.2017170077,2017,BRATS,Brain
None,10.1155/2016/8356294,2016,BRATS,Brain
None,10.1155/2017/4037190,2017,BRATS,Brain
None,10.1155/2017/8381094,2017,BRATS,Brain
None,10.1155/2017/9283480,2017,BRATS,Brain
None,10.1155/2017/9512370,2017,BRATS,Brain
None,10.1155/2018/1048164,2018,BRATS,Brain
None,10.1155/2018/2512037,2018,BRATS,Brain
None,10.1155/2018/3738049,2018,BRATS,Brain
None,10.1155/2018/4940593,2018,BRATS,Brain
None,10.1155/2018/5693058,2018,BRATS,Brain
None,10.1155/2019/1075434,2019,BRATS,Brain
None,10.1155/2019/1758948,2019,BRATS,Brain
None,10.1155/2019/6134942,2019,BRATS,Brain
None,10.1177/1550147717748899,2017,BRATS,Brain
None,10.1007/s00062-015-0471-2,2015,BRATS,Brain
None,10.1007/s00285-019-01383-y,2019,BRATS,Brain
None,10.1007/s00330-017-5302-1,2018,BRATS,Brain
None,10.1007/s00330-018-5595-8,2018,BRATS,Brain
None,10.1007/s00371-019-01698-3,2019,BRATS,Brain
None,10.1007/s00500-019-03778-x,2019,BRATS,Brain
None,10.1007/s00521-016-2751-4,2016,BRATS,Brain
None,10.1007/s00521-017-2869-z,2017,BRATS,Brain
None,10.1007/s00521-019-04369-5,2019,BRATS,Brain
None,10.1007/s10009-019-00511-9,2019,BRATS,Brain
None,10.1007/s10044-017-0597-8,2017,BRATS,Brain
None,10.1007/s10278-017-9983-4,2017,BRATS,Brain
None,10.1007/s10278-018-0111-x,2018,BRATS,Brain
None,10.1007/s10334-017-0614-3,2017,BRATS,Brain
None,10.1007/978-3-658-25326-4_5,2019,BRATS,Brain
None,10.1007/s10586-017-1613-x,2018,BRATS,Brain
None,10.1007/s10916-019-1358-6,2019,BRATS,Brain
None,10.1007/s10916-019-1416-0,2019,BRATS,Brain
None,10.1007/s11042-019-07823-7,2019,BRATS,Brain
None,10.1007/s11042-019-07934-1,2019,BRATS,Brain
None,10.1007/s11042-019-08048-4,2019,BRATS,Brain
None,10.1007/s11042-019-7324-y,2019,BRATS,Brain
None,10.1007/s11042-019-7498-3,2019,BRATS,Brain
None,10.1007/s11042-019-7673-6,2019,BRATS,Brain
None,10.1007/s11045-018-0603-3,2018,BRATS,Brain
None,10.1007/s11045-019-00642-x,2019,BRATS,Brain
None,10.1007/s11060-016-2312-9,2016,BRATS,Brain
None,10.1007/s11060-019-03122-1,2019,BRATS,Brain
None,10.1007/s11081-018-9390-9,2018,BRATS,Brain
None,10.1007/s11104-019-04132-8,2019,BRATS,Brain
None,10.1186/s12880-017-0198-4,2017,BRATS,Brain
None,10.1186/s12880-019-0348-y,2019,BRATS,Brain
None,10.1186/s12880-019-0369-6,2019,BRATS,Brain
None,10.1186/s12938-016-0153-6,2016,BRATS,Brain
None,10.1186/s40644-015-0047-z,2015,BRATS,Brain
None,10.1186/s41074-018-0045-8,2018,BRATS,Brain
None,10.1007/978-3-030-00500-9_14,2018,BRATS,Brain
None,10.1007/978-3-030-00536-8_1,2018,BRATS,Brain
None,10.1109/access.2020.3030235,2020,BRATS,Brain
None,10.1109/jiot.2020.3030072,2020,BRATS,Brain
None,10.1109/trpms.2020.3030045,2020,BRATS,Brain
None,10.1109/trpms.2020.3030611,2020,BRATS,Brain
None,10.1002/mp.15636,2022,BRATS,Brain
None,10.1109/iccmc53470.2022.9753734,2022,BRATS,Brain
None,10.1016/j.adro.2022.100987,2022,BRATS,Brain
None,10.1016/j.bspc.2022.103786,2022,BRATS,Brain
None,10.1002/acm2.13739,2022,BRATS,Brain
None,10.1007/s00500-022-07387-z,2022,BRATS,Brain
None,10.1109/icoei53556.2022.9777207,2022,BRATS,Brain
None,10.1109/access.2020.2983075,2020,BRATS,Brain
None,10.1109/jbhi.2020.2982103,2020,BRATS,Brain
None,10.1109/3dv50981.2020.00028,2020,BRATS,Brain
None,10.1109/access.2020.2973707,2020,BRATS,Brain
None,10.1109/ccwc51732.2021.9375834,2021,BRATS,Brain
None,10.1109/icmla.2019.00263,2019,BRATS,Brain
None,10.1109/tip.2020.2973510,2020,BRATS,Brain
None,10.1109/tmi.2020.2975344,2020,BRATS,Brain
None,10.1007/978-981-16-8739-6_37,2022,BRATS,Brain
None,10.1109/icdm50108.2020.00094,2020,BRATS,Brain
None,10.1109/sami50585.2021.9378618,2021,BRATS,Brain
None,10.1109/tmi.2021.3059265,2021,BRATS,Brain
None,10.3389/fnins.2022.918623,2022,BRATS,Brain
None,10.1109/ipdpsw50202.2020.00169,2020,BRATS,Brain
None,10.1109/jiot.2020.3012452,2020,BRATS,Brain
None,10.1109/jstsp.2020.3013418,2020,BRATS,Brain
None,10.1109/access.2020.2998601,2020,BRATS,Brain
None,10.1109/incet49848.2020.9154030,2020,BRATS,Brain
None,10.1109/jbhi.2020.2991043,2020,BRATS,Brain
None,10.1109/sami48414.2020.9108752,2020,BRATS,Brain
None,10.1109/sami48414.2020.9108770,2020,BRATS,Brain
None,10.1109/tii.2020.2998818,2020,BRATS,Brain
None,10.1109/access.2018.2888488,2019,BRATS,Brain
None,10.1109/ist.2018.8577099,2018,BRATS,Brain
None,10.1109/tip.2018.2884563,2019,BRATS,Brain
None,10.1016/j.bspc.2022.103861,2022,BRATS,Brain
None,10.1016/j.bspc.2022.103861,2023,BRATS,Brain
None,10.1016/j.bspc.2022.103861,2022,BRATS,Brain
None,10.1016/j.bspc.2022.103861,2023,BRATS,Brain
None,10.1109/icenco48310.2019.9027389,2019,BRATS,Brain
None,10.1109/access.2021.3111131,2021,BRATS,Brain
None,10.1109/acmi53878.2021.9528282,2021,BRATS,Brain
None,10.1109/icmlc51923.2020.9469580,2020,BRATS,Brain
None,10.1007/978-981-19-1122-4_42,2022,BRATS,Brain
None,10.1117/12.2611614,2022,BRATS,Brain
None,10.1117/12.2612968,2022,BRATS,Brain
None,10.1007/978-981-19-3440-7_11,2022,BRATS,Brain
None,10.1016/j.cmpb.2022.106874,2022,BRATS,Brain
None,10.1109/ccip.2016.7802852,2016,BRATS,Brain
None,10.1155/2022/7315665,2022,BRATS,Brain
None,10.14791/btrt.2021.0031,2022,BRATS,Brain
None,10.3390/cancers14112676,2022,BRATS,Brain
None,10.1109/cbmi.2018.8516544,2018,BRATS,Brain
None,10.1109/embc.2018.8512304,2018,BRATS,Brain
None,10.1109/embc.2018.8513556,2018,BRATS,Brain
None,10.1109/embc.2018.8513676,2018,BRATS,Brain
None,10.1109/iccceee.2018.8515811,2018,BRATS,Brain
None,10.1109/iccceee.2018.8515826,2018,BRATS,Brain
None,10.1007/s11548-022-02700-5,2022,BRATS,Brain
None,10.1038/s41598-022-14039-7,2022,BRATS,Brain
None,10.3390/diagnostics12071657,2022,BRATS,Brain
None,10.1016/j.compbiomed.2022.105797,2022,BRATS,Brain
None,10.1109/atsip55956.2022.9805950,2022,BRATS,Brain
None,10.1109/mvip49855.2020.9116880,2020,BRATS,Brain
None,10.1109/tmi.2020.3002417,2020,BRATS,Brain
None,10.1109/icetce48199.2020.9091756,2020,BRATS,Brain
None,10.1109/tmi.2018.2835303,2018,BRATS,Brain
None,10.1109/wacv45572.2020.9093622,2020,BRATS,Brain
None,10.1109/icpr48806.2021.9413120,2021,BRATS,Brain
None,10.1109/smc.2019.8913929,2019,BRATS,Brain
None,10.1109/tcad.2021.3077193,2021,BRATS,Brain
None,10.1109/icmla51294.2020.00114,2020,BRATS,Brain
None,10.1109/icmla51294.2020.00134,2020,BRATS,Brain
None,10.1109/access.2021.3062380,2021,BRATS,Brain
None,10.1109/access.2021.3096790,2021,BRATS,Brain
None,10.1109/ccaa.2018.8777675,2018,BRATS,Brain
None,10.1109/ccaa.2018.8777718,2018,BRATS,Brain
None,10.1109/compcomm.2018.8780595,2018,BRATS,Brain
None,10.1109/tmi.2021.3098703,2021,BRATS,Brain
