name,DOI,publication_year,dataset_used
Residual Convolutional Neural Network for Cardiac Image Segmentation and Heart Disease Diagnosis,10.1109/access.2020.2991424,2020,ACDC
Feature Extraction and Analysis of Natural Language Processing for Deep Learning English Language,10.1109/access.2020.2974101,2020,ACDC
Bridge Segmentation Performance Gap Via Evolving Shape Prior,10.1109/access.2020.3026073,2020,ACDC
Chapter 12 Deformable models sparsity and learning-based segmentation for cardiac MRI based analytics,10.1016/b978-0-12-816176-0.00017-x,2020,ACDC
Biomedical Image Registration 9th International Workshop WBIR 2020 Portorož Slovenia December 1–2 2020 Proceedings,10.1007/978-3-030-50120-4,2020,ACDC
Simulation and Synthesis in Medical Imaging 5th International Workshop SASHIMI 2020 Held in Conjunction with MICCAI 2020 Lima Peru October 4 2020 Proceedings,10.1007/978-3-030-59520-3,2020,ACDC
Computational Science – ICCS 2020 20th International Conference Amsterdam The Netherlands June 3–5 2020 Proceedings Part II,10.1007/978-3-030-50417-5,2020,ACDC
Medical Image Computing and Computer Assisted Intervention – MICCAI 2020 23rd International Conference Lima Peru October 4–8 2020 Proceedings Part IV,10.1007/978-3-030-59719-1,2020,ACDC
Trends in Artificial Intelligence Theory and Applications. Artificial Intelligence Practices 33rd International Conference on Industrial Engineering and Other Applications of Applied Intelligent Systems IEA/AIE 2020 Kitakyushu Japan September 22-25 2020 Proceedings,10.1007/978-3-030-55789-8,2020,ACDC
Multi-modal latent space inducing ensemble SVM classifier for early dementia diagnosis with neuroimaging data,10.1016/j.media.2019.101630,2019,ACDC
Left Atrial Volume as a Biomarker of Atrial Fibrillation at Routine Chest CT: Deep Learning Approach,10.1148/ryct.2019190057,2019,ACDC
Aplicaciones de la inteligencia artificial en cardiología: el futuro ya está aquí,10.1016/j.recesp.2019.05.016,2019,ACDC
Exploiting Clinically Available Delineations for CNN-based Segmentation  in Radiotherapy Treatment Planning,10.48550/arxiv.1911.04967,2019,ACDC
Deep learning for cardiac image segmentation: A review,10.48550/arxiv.1911.03723,2019,ACDC
Partial-ring PET image restoration using a deep learning based method,10.1088/1361-6560/ab4aa9,2019,ACDC
An iterative multi‐path fully convolutional neural network for automatic cardiac segmentation in cine MR images,10.1002/mp.13859,2019,ACDC
A distance map regularized CNN for cardiac cine MR image segmentation,10.1002/mp.13853,2019,ACDC
LVLNET: Lightweight Left Ventricle Localizer using Encoder-Decoder Neural Network,10.1109/niles.2019.8909320,2019,ACDC
Sparsely Activated Networks: A new method for decomposing and  compressing data,10.48550/arxiv.1911.00400,2019,ACDC
Long-Range Decoder Skip Connections: Exploiting Multi-Context Information for Cardiac Image Segmentation,10.1109/sibgrapi.2019.00017,2019,ACDC
Commensal correlation network between segmentation and direct area estimation for bi-ventricle quantification,10.1016/j.media.2019.101591,2019,ACDC
Recon-GLGAN: A Global-Local Context Based Generative Adversarial Network for MRI Reconstruction,10.1007/978-3-030-33843-5_1,2019,ACDC
Accuracy and Time-Efficiency of an Automated Software Tool to Assess Left Ventricular Parameters in Cardiac Magnetic Resonance Imaging,10.1097/rti.0000000000000459,2019,ACDC
Synthesising Images and Labels Between MR Sequence Types with CycleGAN,10.1007/978-3-030-33391-1_6,2019,ACDC
Applications of Artificial Intelligence in Cardiology. The Future is Already Here,10.1016/j.rec.2019.05.014,None,ACDC
Quality Control-Driven Image Segmentation Towards Reliable Automatic Image Analysis in Large-Scale Cardiovascular Magnetic Resonance Aortic Cine Imaging,10.1007/978-3-030-32245-8_83,2019,ACDC
Unsupervised Quality Control of Image Segmentation Based on Bayesian Learning,10.1007/978-3-030-32245-8_3,2019,ACDC
Machine learning in cardiovascular magnetic resonance: basic concepts and applications,10.1186/s12968-019-0575-y,2019,ACDC
Multicenter Scan-Rescan Human and Machine Learning CMR Study to Test Generalizability and Precision in Imaging Biomarker Analysis,10.1161/circimaging.119.009759,2019,ACDC
A Multicenter Scan-Rescan Human and Machine Learning CMR Study to Test Generalizability and Precision in Imaging Biomarker Analysis,10.1161/circimaging.119.009214,2019,ACDC
MSU-Net: Multiscale Statistical U-Net for Real-time 3D Cardiac MRI Video  Segmentation,10.48550/arxiv.1909.06726,2019,ACDC
Computational modelling of the human heart and multiscale simulation of its electrophysiological activity aimed at the treatment of cardiac arrhythmias related to ischaemia and Infarction,10.4995/thesis/10251/124973,2019,ACDC
Revisiting CycleGAN for semi-supervised segmentation,10.48550/arxiv.1908.11569,2019,ACDC
Temporal Consistency Objectives Regularize the Learning of Disentangled  Representations,10.48550/arxiv.1908.11330,2019,ACDC
Recon-GLGAN: A Global-Local context based Generative Adversarial Network  for MRI Reconstruction,10.48550/arxiv.1908.09262,2019,ACDC
Conditional Convolution Generative Adversarial Network for Bi-ventricle Segmentation in Cardiac MR Images,10.1145/3364836.3364860,2019,ACDC
Weakly Supervised Segmentation by A Deep Geodesic Prior,10.48550/arxiv.1908.06498,2019,ACDC
Deep Learning for Segmentation using an Open Large-Scale Dataset in 2D  Echocardiography,10.48550/arxiv.1908.06948,2019,ACDC
Survey on Deep Neural Networks in Speech and Vision Systems,10.48550/arxiv.1908.07656,2019,ACDC
Discretely-constrained deep network for weakly supervised segmentation,10.48550/arxiv.1908.05770,2019,ACDC
Knowledge‐based and deep learning‐based automated chest wall segmentation in magnetic resonance images of extremely dense breasts,10.1002/mp.13699,2019,ACDC
Evaluation of algorithms for Multi-Modality Whole Heart Segmentation: An open-access grand challenge,10.1016/j.media.2019.101537,2019,ACDC
A Survey on Deep Learning of Small Sample in Biomedical Image Analysis,10.48550/arxiv.1908.00473,2019,ACDC
Probabilistic Motion Modeling from Medical Image Sequences: Application  to Cardiac Cine-MRI,10.48550/arxiv.1907.13524,2019,ACDC
A Deep Learning Segmentation Approach in Free-Breathing Real-Time Cardiac Magnetic Resonance Imaging,10.1155/2019/5636423,2019,ACDC
Conditioning Convolutional Segmentation Architectures with Non-Imaging  Data,10.48550/arxiv.1907.12330,2019,ACDC
Learning Shape Priors for Robust Cardiac MR Segmentation from Multi-view  Images,10.48550/arxiv.1907.09983,2019,ACDC
Spinal Stenosis Detection in MRI using Modular Coordinate Convolutional Attention Networks,10.1109/ijcnn.2019.8852085,2019,ACDC
Disentangled representation learning in cardiac image analysis,10.1016/j.media.2019.101535,2019,ACDC
Implementation and Validation of a Three-dimensional Cardiac Motion Estimation Network,10.1148/ryai.2019180080,2019,ACDC
Fully Automated Quality-Controlled Cardiac Analysis From CMR Validation and Large-Scale Application to Characterize Cardiac Function,10.1016/j.jcmg.2019.05.030,2019,ACDC
Improving the generalizability of convolutional neural network-based  segmentation on CMR images,10.48550/arxiv.1907.01268,2019,ACDC
Advances in Auto-Segmentation,10.1016/j.semradonc.2019.02.001,2019,ACDC
Explainable Anatomical Shape Analysis through Deep Hierarchical  Generative Models,10.48550/arxiv.1907.00058,2019,ACDC
Global and Local Interpretability for Cardiac MRI Classification,10.48550/arxiv.1906.06188,2019,ACDC
Explainable cardiac pathology classification on cine MRI with motion characterization by semi-supervised learning of apparent flow,10.1016/j.media.2019.06.001,2019,ACDC
Multi-scale self-guided attention for medical image segmentation,10.48550/arxiv.1906.02849,2019,ACDC
Computational anatomy for multi-organ analysis in medical imaging: A review,10.1016/j.media.2019.04.002,2019,ACDC
RIANet: Recurrent interleaved attention network for cardiac MRI segmentation,10.1016/j.compbiomed.2019.04.042,2019,ACDC
Fully automated quantification of biventricular volumes and function in cardiovascular magnetic resonance: applicability to clinical routine settings,10.1186/s12968-019-0532-9,2019,ACDC
Conditional generative adversarial network for 3D rigid‐body motion correction in MRI,10.1002/mrm.27772,2019,ACDC
End-To-End Diagnosis And Segmentation Learning From Cardiac Magnetic Resonance Imaging,10.1109/isbi.2019.8759276,2019,ACDC
Fully Automatic Segmentation Of Short-Axis Cardiac MRI Using Modified Deep Layer Aggregation,10.1109/isbi.2019.8759516,2019,ACDC
Curriculum semi-supervised segmentation,10.48550/arxiv.1904.05236,2019,ACDC
Left ventricle segmentation in LGE-MRI using multiclass learning,10.1117/12.2511610,2019,ACDC
Towards increased trustworthiness of deep learning segmentation methods on cardiac MRI,10.1117/12.2511699,2019,ACDC
Left ventricle segmentation in the era of deep learning,10.1007/s12350-019-01674-3,2019,ACDC
Deep Learning for Segmentation Using an Open Large-Scale Dataset in 2D Echocardiography,10.1109/tmi.2019.2900516,2019,ACDC
Normalization in Training U-Net for 2-D Biomedical Semantic Segmentation,10.1109/lra.2019.2896518,2019,ACDC
Deep Learning in Cardiology,10.48550/arxiv.1902.11122,2019,ACDC
Evaluation of Algorithms for Multi-Modality Whole Heart Segmentation: An  Open-Access Grand Challenge,10.48550/arxiv.1902.07880,2019,ACDC
Pyramid Network with Online Hard Example Mining for Accurate Left Atrium Segmentation,10.1007/978-3-030-12029-0_26,2019,ACDC
Semi-Supervised and Task-Driven Data Augmentation,10.48550/arxiv.1902.05396,2019,ACDC
Recurrent generative adversarial network for learning imbalanced medical image semantic segmentation,10.1007/s11042-019-7305-1,2019,ACDC
Learning a Probabilistic Model for Diffeomorphic Registration,10.1109/tmi.2019.2897112,2019,ACDC
Cardiovascular Diseases,10.1007/978-3-319-94878-2_13,2019,ACDC
Unsupervised Three-Dimensional Image Registration Using a Cycle Convolutional Neural Network,10.1109/icip.2019.8803163,2019,ACDC
Automatic 3D Bi-Ventricular Segmentation of Cardiac Images by a Shape-Refined Multi- Task Deep Learning Approach,10.1109/tmi.2019.2894322,2019,ACDC
Machine learning derived segmentation of phase velocity encoded cardiovascular magnetic resonance for fully automated aortic flow quantification,10.1186/s12968-018-0509-0,2019,ACDC
A Distance Map Regularized CNN for Cardiac Cine MR Image Segmentation,10.48550/arxiv.1901.01238,2019,ACDC
Research and Analysis of Sport Medical Data Processing Algorithms Based on Deep Learning and Internet of Things,10.1109/access.2019.2936945,2019,ACDC
Cascaded Conditional Generative Adversarial Networks With Multi-Scale Attention Fusion for Automated Bi-Ventricle Segmentation in Cardiac MRI,10.1109/access.2019.2956210,2019,ACDC
Machine Learning for Medical Image Reconstruction Second International Workshop MLMIR 2019 Held in Conjunction with MICCAI 2019 Shenzhen China October 17 2019 Proceedings,10.1007/978-3-030-33843-5,2019,ACDC
Domain Adaptation and Representation Transfer and Medical Image Learning with Less Labels and Imperfect Data First MICCAI Workshop DART 2019 and First International Workshop MIL3ID 2019 Shenzhen Held in Conjunction with MICCAI 2019 Shenzhen China October 13 and 17 2019 Proceedings,10.1007/978-3-030-33391-1,2019,ACDC
Medical Image Computing and Computer Assisted Intervention – MICCAI 2019 22nd International Conference Shenzhen China October 13–17 2019 Proceedings Part II,10.1007/978-3-030-32245-8,2019,ACDC
Artificial Intelligence in Medical Imaging Opportunities Applications and Risks,10.1007/978-3-319-94878-2,2019,ACDC
Statistical Atlases and Computational Models of the Heart. Atrial Segmentation and LV Quantification Challenges 9th International Workshop STACOM 2018 Held in Conjunction with MICCAI 2018 Granada Spain September 16 2018 Revised Selected Papers,10.1007/978-3-030-12029-0,2019,ACDC
Learning a Probabilistic Model for Diffeomorphic Registration,10.48550/arxiv.1812.07460,2018,ACDC
Deep Learning in Cardiology,10.1109/rbme.2018.2885714,None,ACDC
End-to-end Learning of Convolutional Neural Net and Dynamic Programming  for Left Ventricle Segmentation,10.48550/arxiv.1812.00328,2018,ACDC
Generative Adversarial Framework for Learning Multiple Clinical Tasks,10.1109/dicta.2018.8615772,2018,ACDC
Challenges in diffusion MRI tractography – Lessons learned from international benchmark competitions,10.1016/j.mri.2018.11.014,None,ACDC
Multi-Task Generative Adversarial Network for Handling Imbalanced  Clinical Data,10.48550/arxiv.1811.10419,2018,ACDC
Explainable cardiac pathology classification on cine MRI with motion  characterization by semi-supervised learning of apparent flow,10.48550/arxiv.1811.03433,2018,ACDC
End-to-End Diagnosis and Segmentation Learning from Cardiac Magnetic  Resonance Imaging,10.48550/arxiv.1810.10117,2018,ACDC
Fully convolutional multi-scale residual DenseNets for cardiac segmentation and automated cardiac diagnosis using ensemble of classifiers,10.1016/j.media.2018.10.004,2018,ACDC
Automated Segmentation on the Entire Cardiac Cycle Using a Deep Learning Work - Flow,10.1109/snams.2018.8554962,2018,ACDC
Towards increased trustworthiness of deep learning segmentation methods  on cardiac MRI,10.48550/arxiv.1809.10430,2018,ACDC
Combining Heterogeneously Labeled Datasets For Training Segmentation Networks,10.1007/978-3-030-00919-9_32,2018,ACDC
Automated cardiovascular magnetic resonance image analysis with fully convolutional networks,10.1186/s12968-018-0471-x,2018,ACDC
Automated segmentation on the entire cardiac cycle using a deep learning  work-flow,10.48550/arxiv.1809.01015,2018,ACDC
Automatic 3D bi-ventricular segmentation of cardiac images by a  shape-refined multi-task deep learning approach,10.48550/arxiv.1808.08578,2018,ACDC
Convolutional Neural Network With Shape Prior Applied to Cardiac MRI Segmentation,10.1109/jbhi.2018.2865450,2018,ACDC
Combining Heterogeneously Labeled Datasets For Training Segmentation  Networks,10.48550/arxiv.1807.08935,2018,ACDC
Deep Learning Techniques for Automatic MRI Cardiac Multi-Structures Segmentation and Diagnosis: Is the Problem Solved?,10.1109/tmi.2018.2837502,2018,ACDC
Machine Learning in Medical Imaging 9th International Workshop MLMI 2018 Held in Conjunction with MICCAI 2018 Granada Spain September 16 2018 Proceedings,10.1007/978-3-030-00919-9,2018,ACDC
Automated cardiovascular magnetic resonance image analysis with fully  convolutional networks,10.48550/arxiv.1710.09289,2017,ACDC
The Growing Role for Semantic Segmentation in Urology,10.1016/j.euf.2021.07.017,2021,PROMISE12
Multi-parametric Magnetic Resonance Imaging Fusion for Automatic Classification of Prostate Cancer,10.1109/embc48229.2022.9871334,2022,PROMISE12
Deep learning model for automatic prostate segmentation on bicentric T2w images with and without endorectal coil,10.1109/embc46164.2021.9630792,None,PROMISE12
Dataset of prostate MRI annotated for anatomical zones and cancer,10.1016/j.dib.2022.108739,2022,PROMISE12
PSP net-based automatic segmentation network model for prostate magnetic resonance imaging,10.1016/j.cmpb.2021.106211,2021,PROMISE12
